Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000100	0.341227	0.453036	87.901235	91.071429	
0.000100	0.318458	0.440760	89.506173	91.964286	
0.000100	0.324829	0.442283	89.135802	91.071429	
0.000100	0.300175	0.443930	90.493827	91.071429	
0.000100	0.296841	0.448023	89.382716	91.071429	
0.000100	0.340963	0.448001	87.160494	91.071429	
0.000100	0.304382	0.451807	89.382716	91.071429	
0.000100	0.300097	0.454284	89.629630	91.071429	
0.000100	0.280806	0.457163	90.740741	91.071429	
0.000100	0.281169	0.456951	90.987654	91.071429	
0.000100	0.323177	0.450164	89.629630	91.071429	
0.000100	0.301942	0.445568	90.740741	91.071429	
0.000100	0.337300	0.444097	88.148148	91.071429	
0.000100	0.332863	0.445155	87.777778	91.071429	
0.000100	0.282871	0.451607	90.617284	91.071429	
0.000100	0.311280	0.455142	89.259259	91.071429	
0.000100	0.309552	0.450541	89.259259	91.964286	
0.000100	0.316409	0.447510	89.506173	91.964286	
0.000100	0.287161	0.454193	90.370370	91.071429	
0.000100	0.284686	0.467538	90.370370	90.178571	
0.000100	0.361240	0.454886	87.037037	91.071429	
0.000100	0.264413	0.463476	91.358025	91.071429	
0.000100	0.299527	0.461518	88.888889	90.178571	
0.000100	0.273392	0.465984	89.876543	90.178571	
0.000100	0.305739	0.468643	89.382716	91.071429	
0.000100	0.305325	0.478664	90.493827	91.071429	
0.000100	0.303456	0.477971	89.506173	90.178571	
0.000100	0.290175	0.478625	90.246914	90.178571	
0.000100	0.319176	0.475443	88.888889	90.178571	
0.000100	0.286183	0.465392	90.246914	90.178571	
0.000100	0.294861	0.467046	90.370371	91.071429	
0.000100	0.302958	0.470232	89.506173	91.071429	
0.000100	0.303444	0.468345	89.506173	91.071429	
0.000100	0.265811	0.473055	90.740741	91.071429	
0.000100	0.292299	0.468861	89.012346	90.178571	
0.000100	0.279222	0.462589	90.617284	91.071429	
0.000100	0.296146	0.457451	88.888889	91.071429	
0.000100	0.249368	0.465399	90.864198	91.071429	
0.000100	0.283870	0.468069	90.617284	91.071429	
0.000100	0.310762	0.468576	89.135803	91.071429	
0.000100	0.275985	0.472005	90.987654	90.178571	
0.000100	0.311833	0.468463	90.370370	90.178571	
0.000100	0.294912	0.463683	90.000000	91.071429	
0.000100	0.289039	0.457083	89.382716	91.071429	
0.000100	0.279513	0.461579	89.506173	91.071429	
0.000100	0.321274	0.460742	89.259259	91.071429	
0.001000	0.317759	0.500841	88.148148	90.178571	
0.001000	0.263075	0.545354	90.000000	91.071429	
0.001000	0.292862	0.591943	90.740741	91.071429	
0.001000	0.331019	0.608805	88.518518	91.071429	
0.001000	0.264089	0.585178	91.604938	90.178571	
0.001000	0.246369	0.560098	91.234568	90.178571	
0.001000	0.280721	0.548206	90.740741	90.178571	
0.001000	0.283716	0.553446	89.629630	90.178571	
0.001000	0.270009	0.549105	90.493827	89.285714	
0.001000	0.268611	0.526421	90.246914	89.285714	
0.001000	0.329391	0.486140	87.160494	89.285714	
0.001000	0.277255	0.452730	89.753086	90.178571	
0.001000	0.284545	0.434245	90.246913	91.071429	
0.001000	0.254951	0.434171	91.604938	91.964286	
0.001000	0.276276	0.452324	90.123457	91.071429	
0.001000	0.295496	0.469859	90.246914	91.071429	
0.001000	0.239002	0.472067	91.481481	91.071429	
0.001000	0.277610	0.470448	90.246913	91.071429	
0.001000	0.238408	0.479639	91.975309	89.285714	
0.001000	0.304222	0.480995	89.135802	89.285714	
0.001000	0.265596	0.469428	89.629630	90.178571	
0.001000	0.249236	0.466418	91.358025	90.178571	
0.001000	0.237417	0.468402	91.851852	90.178571	
0.001000	0.249215	0.476941	91.358025	90.178571	
0.001000	0.224267	0.476434	92.716049	90.178571	
0.001000	0.251714	0.468293	90.864198	90.178571	
0.001000	0.208971	0.478560	92.716049	90.178571	
0.001000	0.206866	0.477654	93.086420	90.178571	
0.001000	0.248620	0.480340	91.358025	90.178571	
0.001000	0.242359	0.500089	91.358025	91.071429	
0.001000	0.217258	0.518044	92.098765	91.071429	
0.001000	0.210882	0.525578	91.851852	91.071429	
0.001000	0.197524	0.535744	93.209876	91.071429	
0.001000	0.251259	0.534917	91.234568	91.071429	
0.001000	0.218119	0.519975	91.604938	90.178571	
0.001000	0.227517	0.518707	93.333333	91.071429	
0.001000	0.221308	0.518142	91.481482	91.071429	
0.001000	0.240404	0.523768	91.604938	90.178571	
0.001000	0.207555	0.521695	92.839506	90.178571	
0.001000	0.215179	0.523689	92.469136	90.178571	
0.001000	0.247061	0.517178	90.370370	90.178571	
0.001000	0.197598	0.508127	93.209876	90.178571	
0.001000	0.248718	0.517045	91.234568	90.178571	
0.001000	0.213905	0.507276	92.098765	90.178571	
0.001000	0.222528	0.498906	91.851852	90.178571	
0.001000	0.191068	0.497764	93.086420	89.285714	
0.001000	0.236380	0.484487	90.987654	91.071429	
0.001000	0.203626	0.471218	92.839506	91.071429	
0.001000	0.244211	0.465630	91.111111	91.071429	
0.001000	0.252973	0.475229	91.111111	91.071429	
0.001000	0.205853	0.473952	92.592592	91.071429	
0.001000	0.183518	0.459054	94.444445	91.071429	
0.001000	0.214273	0.448993	91.851852	91.071429	
0.001000	0.219840	0.447610	91.728395	91.071429	
0.001000	0.240923	0.448923	92.098765	91.071429	
0.001000	0.174196	0.460794	94.444445	91.071429	
0.001000	0.215323	0.471123	91.358025	90.178571	
0.001000	0.246644	0.489330	91.975309	91.071429	
0.001000	0.197118	0.508768	93.209877	89.285714	
0.001000	0.192085	0.495023	93.703704	90.178571	
0.001000	0.199365	0.493905	92.839506	89.285714	
0.001000	0.243710	0.503213	91.111111	89.285714	
0.001000	0.214117	0.515824	91.851852	89.285714	
0.001000	0.210035	0.511750	93.086420	89.285714	
0.001000	0.179694	0.493973	93.209876	89.285714	
0.001000	0.190840	0.483534	93.950617	89.285714	
0.001000	0.213199	0.488836	92.592593	88.392857	
0.001000	0.186414	0.483631	93.456790	88.392857	
0.001000	0.220098	0.480831	92.592593	88.392857	
0.001000	0.224571	0.471001	92.716049	88.392857	
0.001000	0.228165	0.453551	92.469136	89.285714	
0.001000	0.188620	0.447048	92.962963	89.285714	
0.001000	0.186866	0.433518	93.209877	90.178571	
0.001000	0.199285	0.426050	92.469136	90.178571	
0.001000	0.197135	0.415945	93.703704	91.071429	
0.001000	0.203516	0.414986	92.222222	91.071429	
0.001000	0.185331	0.405117	93.580247	91.071429	
0.001000	0.233944	0.400143	91.604938	91.071429	
0.001000	0.175531	0.406979	94.197531	90.178571	
0.001000	0.223592	0.420200	91.604938	90.178571	
0.001000	0.164952	0.434856	94.074074	90.178571	
0.001000	0.238873	0.437788	91.481481	91.071429	
0.001000	0.208878	0.433405	92.716050	90.178571	
0.001000	0.172142	0.432196	93.950617	91.071429	
0.001000	0.152278	0.435927	95.185185	91.071429	
0.001000	0.175898	0.446528	94.074074	91.964286	
0.001000	0.219680	0.447037	92.345679	91.964286	
0.001000	0.192223	0.449068	92.839506	91.964286	
0.001000	0.190952	0.452578	93.456790	91.071429	
0.001000	0.209214	0.446186	92.222222	91.964286	
0.001000	0.190847	0.448849	92.839506	90.178571	
0.001000	0.174354	0.459407	93.580247	90.178571	
0.001000	0.182263	0.456666	93.580247	90.178571	
0.001000	0.221477	0.465006	91.975308	90.178571	
0.001000	0.190015	0.478228	93.086420	90.178571	
0.001000	0.176476	0.486170	93.456790	89.285714	
0.001000	0.200336	0.481937	92.345679	89.285714	
0.001000	0.190129	0.479435	92.962963	89.285714	
0.001000	0.190786	0.467990	93.209876	89.285714	
0.001000	0.181902	0.458020	93.333333	89.285714	
0.000100	1.400408	0.115820	57.741936	98.235294	
0.000100	1.296290	0.132048	61.075269	98.235294	
0.000100	1.249318	0.156392	61.720430	97.647059	
0.000100	1.058735	0.201155	65.161291	94.705882	
0.000100	0.843194	0.253818	70.430107	94.117647	
0.000100	0.767610	0.290281	72.580645	92.352941	
0.000100	0.676321	0.315369	76.989247	91.764706	
0.000100	0.706136	0.333728	75.483871	91.764706	
0.000100	0.676648	0.327794	75.698924	91.176471	
0.000100	0.569718	0.320752	79.354838	90.588235	
0.000100	0.597640	0.326994	79.354839	91.176471	
0.000100	0.598800	0.333998	79.247312	91.764706	
0.000100	0.556852	0.333189	81.505375	91.764706	
0.000100	0.479797	0.332535	83.010753	91.176471	
0.000100	0.457999	0.320596	83.978494	92.352941	
0.000100	0.478351	0.304395	83.655914	92.941176	
0.000100	0.466961	0.297098	83.333334	92.941176	
0.000100	0.443468	0.289684	84.301075	92.941176	
0.000100	0.435998	0.287076	84.623655	92.941176	
0.000100	0.434775	0.261641	85.161290	92.941176	
0.000100	0.401765	0.264958	86.236559	92.941176	
0.000100	0.428709	0.273905	85.376344	92.941176	
0.000100	0.429349	0.275595	85.913978	92.941176	
0.000100	0.432358	0.287471	85.376343	92.941176	
0.000100	0.414480	0.292824	86.021505	92.352941	
0.000100	0.379674	0.280927	88.387096	92.941176	
0.000100	0.413809	0.279618	86.344085	92.941176	
0.000100	0.436113	0.280161	84.838709	92.941176	
0.000100	0.376568	0.283314	87.311828	92.941176	
0.000100	0.399927	0.283944	85.806452	92.941176	
0.000100	0.389542	0.276039	86.559140	92.941176	
0.000100	0.329859	0.264664	89.354839	93.529412	
0.000100	0.413295	0.258054	86.236558	93.529412	
0.000100	0.395712	0.262284	87.956989	92.941176	
0.000100	0.399392	0.268877	85.913979	92.352941	
0.000100	0.366324	0.264875	88.172043	92.352941	
0.000100	0.340267	0.273591	87.741936	92.352941	
0.000100	0.392043	0.267201	86.774194	92.352941	
0.000100	0.340007	0.269944	89.139785	92.352941	
0.000100	0.346941	0.270736	87.419355	92.941176	
0.000100	0.339519	0.263237	88.172043	92.941176	
0.000100	0.359848	0.264260	88.172043	92.941176	
0.000100	0.359707	0.279582	86.666667	92.352941	
0.000100	0.375296	0.280345	86.236559	92.352941	
0.000100	0.344405	0.284265	88.387096	92.941176	
0.000100	0.349150	0.275791	88.602151	92.941176	
0.000100	0.303002	0.265205	89.677419	92.352941	
0.000100	0.316592	0.259337	89.032258	92.941176	
0.000100	0.312536	0.256859	89.999999	92.941176	
0.000100	0.317389	0.253906	89.354839	92.941176	
0.000100	0.344949	0.255468	87.526881	92.941176	
0.000100	0.317728	0.250818	89.569892	92.941176	
0.000100	0.329716	0.252704	88.817204	92.941176	
0.000100	0.323308	0.249882	89.032257	92.941176	
0.000100	0.288377	0.263378	90.645161	92.941176	
0.000100	0.347976	0.266610	88.279569	92.941176	
0.000100	0.334251	0.274069	88.709678	92.941176	
0.000100	0.323324	0.266944	88.387097	92.941176	
0.000100	0.280377	0.262917	90.000000	92.941176	
0.000100	0.306647	0.261499	90.000000	92.941176	
0.000100	0.271187	0.265543	90.537634	92.941176	
0.000100	0.348344	0.269355	87.419355	92.941176	
0.000100	0.321247	0.273131	88.709677	92.941176	
0.000100	0.328253	0.276762	88.494624	92.941176	
0.000100	0.348302	0.270519	88.064515	92.941176	
0.000100	0.316866	0.264852	89.139785	93.529412	
0.000100	0.307747	0.252634	90.000000	93.529412	
0.000100	0.321837	0.249550	89.354839	93.529412	
0.000100	0.304847	0.251101	89.462365	92.941176	
0.000100	0.314665	0.245614	90.215054	93.529412	
0.000100	0.339539	0.249902	88.064515	93.529412	
0.000100	0.309404	0.245053	89.569893	93.529412	
0.000100	0.300115	0.252037	89.354839	92.941176	
0.000100	0.291416	0.256625	90.107527	92.941176	
0.000100	0.286765	0.251815	89.784945	92.941176	
0.000100	0.279266	0.254160	91.182796	93.529412	
0.000100	0.284305	0.264557	90.860215	92.941176	
0.000100	0.285472	0.275971	89.999999	92.941176	
0.000100	0.272654	0.263429	91.505376	92.941176	
0.000100	0.291909	0.261046	90.537634	92.941176	
0.000100	0.271280	0.259587	91.075269	93.529412	
0.000100	0.289923	0.256757	90.215053	94.117647	
0.000100	0.285105	0.255329	90.000000	94.117647	
0.000100	0.242937	0.251381	92.043010	94.117647	
0.000100	0.284580	0.248880	90.215054	94.117647	
0.000100	0.294287	0.245751	89.892473	94.117647	
0.000100	0.293259	0.252731	89.892472	92.941176	
0.000100	0.235761	0.258956	92.043010	92.941176	
0.000100	0.295576	0.261731	89.784946	92.941176	
0.000100	0.301245	0.255572	90.645162	93.529412	
0.000100	0.262417	0.236422	91.397850	94.117647	
0.000100	0.271469	0.237180	90.645161	94.117647	
0.000100	0.287967	0.236852	90.430108	94.117647	
0.000100	0.305744	0.249848	89.677419	94.117647	
0.000100	0.241209	0.249017	93.118279	94.117647	
0.000100	0.259606	0.248372	90.967742	94.117647	
0.000100	0.275377	0.241194	90.000000	94.117647	
0.000100	0.288607	0.248928	90.967742	94.117647	
0.000100	0.291983	0.251049	90.860215	94.117647	
0.000100	0.284838	0.260340	89.462365	94.117647	
0.001000	0.245973	0.294981	90.752689	93.529412	
0.001000	0.261700	0.297646	91.612903	92.941176	
0.001000	0.219482	0.252469	92.580644	93.529412	
0.001000	0.260543	0.221568	91.182796	95.294118	
0.001000	0.214366	0.201161	92.365591	95.882353	
0.001000	0.239956	0.192142	93.118279	95.294118	
0.001000	0.225607	0.187430	92.258064	95.882353	
0.001000	0.228277	0.208284	92.580645	95.294118	
0.001000	0.188678	0.221994	93.978494	94.705882	
0.001000	0.214071	0.206572	92.795698	95.294118	
0.001000	0.232207	0.190136	92.258064	95.294118	
0.001000	0.199308	0.199618	94.301076	95.294118	
0.001000	0.187032	0.210612	93.333332	95.294118	
0.001000	0.230081	0.217882	91.720430	95.882353	
0.001000	0.216519	0.207176	92.258064	95.882353	
0.001000	0.201387	0.200500	92.903226	96.470588	
0.001000	0.151249	0.197244	95.483871	96.470588	
0.001000	0.166540	0.201518	94.408602	96.470588	
0.001000	0.246284	0.194883	91.505376	95.882353	
0.001000	0.141995	0.188286	95.698924	95.882353	
0.001000	0.193711	0.175301	93.763440	96.470588	
0.001000	0.205320	0.172860	92.688172	95.882353	
0.001000	0.212904	0.176632	93.333333	95.882353	
0.001000	0.169595	0.182470	94.516128	95.882353	
0.001000	0.153606	0.196271	94.946237	95.882353	
0.001000	0.161291	0.198747	94.516129	95.882353	
0.001000	0.177994	0.189359	93.440860	95.882353	
0.001000	0.151789	0.191089	94.516129	95.294118	
0.001000	0.155219	0.214240	94.623656	95.882353	
0.001000	0.155869	0.224373	94.516129	94.705882	
0.001000	0.181906	0.254342	94.086021	92.941176	
0.001000	0.175546	0.219187	94.086021	94.117647	
0.001000	0.169524	0.183701	93.870967	96.470588	
0.001000	0.176826	0.175277	93.978494	95.882353	
0.001000	0.159970	0.172058	94.408601	95.294118	
0.001000	0.137970	0.173765	95.698925	95.294118	
0.001000	0.136629	0.166316	95.591398	97.058824	
0.001000	0.153662	0.162987	95.161291	97.058824	
0.001000	0.139681	0.161067	95.483870	97.058824	
0.001000	0.161016	0.172982	95.268817	96.470588	
0.001000	0.158633	0.169823	94.838710	96.470588	
0.001000	0.143937	0.172906	95.483871	96.470588	
0.001000	0.153796	0.183209	94.838710	96.470588	
0.001000	0.130118	0.188318	95.483871	95.882353	
0.001000	0.143456	0.182687	95.268817	95.882353	
0.001000	0.157160	0.183332	94.301075	95.882353	
0.001000	0.142452	0.188023	95.591398	95.882353	
0.001000	0.142700	0.183637	95.483870	95.882353	
0.001000	0.148040	0.169378	95.161290	95.882353	
0.001000	0.164697	0.154307	94.301075	96.470588	
0.001000	0.136675	0.150451	94.623656	97.058824	
0.001000	0.129303	0.148558	95.913979	96.470588	
0.001000	0.169705	0.146547	93.870967	96.470588	
0.001000	0.128388	0.155513	96.236559	96.470588	
0.001000	0.161682	0.157217	94.623656	95.882353	
0.001000	0.132778	0.157955	95.591398	95.882353	
0.001000	0.136553	0.161385	95.161290	96.470588	
0.001000	0.117994	0.164560	96.129033	96.470588	
0.001000	0.145687	0.164608	95.376344	96.470588	
0.001000	0.115547	0.158781	95.913979	96.470588	
0.001000	0.123323	0.155459	95.913978	96.470588	
0.001000	0.141110	0.154907	94.193548	96.470588	
0.001000	0.161667	0.150559	93.870968	96.470588	
0.001000	0.136768	0.152256	95.376343	96.470588	
0.001000	0.146682	0.168992	94.838709	95.882353	
0.001000	0.108127	0.174455	96.236559	96.470588	
0.001000	0.148404	0.169432	94.408602	95.294118	
0.001000	0.135922	0.156870	95.698924	95.882353	
0.001000	0.096290	0.149108	96.989247	97.058824	
0.001000	0.099868	0.142728	96.559139	97.058824	
0.001000	0.136000	0.139189	95.698924	97.058824	
0.001000	0.119275	0.133780	96.129032	97.058824	
0.001000	0.115546	0.130798	96.021505	97.058824	
0.001000	0.122663	0.130267	95.376344	97.647059	
0.001000	0.127543	0.133274	95.268817	97.058824	
0.001000	0.138471	0.146802	95.268817	96.470588	
0.001000	0.145718	0.149174	94.838710	96.470588	
0.001000	0.125458	0.155169	95.698924	97.058824	
0.001000	0.079795	0.154235	97.849461	96.470588	
0.001000	0.101219	0.154336	96.451613	97.058824	
0.001000	0.114096	0.147075	96.236558	96.470588	
0.001000	0.127489	0.130322	95.806452	96.470588	
0.001000	0.134773	0.130728	94.946236	96.470588	
0.001000	0.102995	0.137697	96.989247	96.470588	
0.001000	0.114121	0.143199	96.344086	96.470588	
0.001000	0.122876	0.147514	95.698924	96.470588	
0.001000	0.117199	0.152691	95.483871	96.470588	
0.001000	0.123493	0.154610	95.913979	96.470588	
0.001000	0.105755	0.147526	95.698924	96.470588	
0.001000	0.098562	0.146720	96.451613	96.470588	
0.001000	0.103172	0.146944	96.774193	96.470588	
0.001000	0.124887	0.155614	94.946237	95.882353	
0.001000	0.090124	0.164629	97.204301	96.470588	
0.001000	0.113905	0.169084	96.129032	95.882353	
0.001000	0.119610	0.154985	95.376344	96.470588	
0.001000	0.101483	0.139551	96.666667	95.882353	
0.001000	0.126664	0.140139	95.698924	95.882353	
0.001000	0.108322	0.146055	96.129032	96.470588	
0.001000	0.095946	0.143507	97.204301	96.470588	
0.001000	0.110729	0.141787	96.236558	95.882353	
0.000100	0.691488	0.444540	79.894179	92.366412	
0.000100	0.679814	0.450405	80.291005	90.839695	
0.000100	0.690869	0.449901	77.910052	90.076336	
0.000100	0.627084	0.449669	80.423279	90.076336	
0.000100	0.574334	0.454954	81.349205	90.076336	
0.000100	0.569450	0.460944	81.481480	90.076336	
0.000100	0.541431	0.464196	82.804231	90.076336	
0.000100	0.485905	0.468844	84.788358	90.076336	
0.000100	0.409155	0.473738	85.846560	90.076336	
0.000100	0.455225	0.477396	84.391533	90.076336	
0.000100	0.473897	0.486327	83.597882	90.076336	
0.000100	0.384366	0.491414	87.169311	90.076336	
0.000100	0.430716	0.492584	85.582009	90.076336	
0.000100	0.403846	0.494908	86.111111	90.076336	
0.000100	0.425055	0.497174	85.317461	90.076336	
0.000100	0.358978	0.496603	89.285714	90.076336	
0.000100	0.441324	0.495013	85.317458	90.076336	
0.000100	0.390593	0.497646	86.772487	90.076336	
0.000100	0.382646	0.500671	86.243387	89.312977	
0.000100	0.378325	0.494499	86.904762	90.076336	
0.000100	0.363517	0.493237	87.830687	90.076336	
0.000100	0.394485	0.485348	86.904762	90.076336	
0.000100	0.428833	0.484043	85.052910	90.076336	
0.000100	0.450996	0.481747	83.994707	90.076336	
0.000100	0.376967	0.474511	87.037037	90.839695	
0.000100	0.323232	0.472177	88.756613	90.839695	
0.000100	0.364514	0.468907	87.962963	90.839695	
0.000100	0.365688	0.467977	86.640211	90.839695	
0.000100	0.326833	0.466112	89.682539	90.839695	
0.000100	0.366087	0.461696	87.037037	90.839695	
0.000100	0.430910	0.463380	85.582009	90.839695	
0.000100	0.421737	0.466314	86.243387	90.839695	
0.000100	0.393943	0.466643	85.978834	90.839695	
0.000100	0.403463	0.470544	85.978834	90.839695	
0.000100	0.372881	0.472113	87.433863	90.839695	
0.000100	0.361543	0.471705	86.375662	90.839695	
0.000100	0.307148	0.470544	89.814814	90.839695	
0.000100	0.335987	0.469770	88.756614	90.839695	
0.000100	0.330082	0.468107	88.624339	90.839695	
0.000100	0.339947	0.465106	87.566138	90.839695	
0.000100	0.368383	0.466609	86.507935	90.839695	
0.000100	0.304667	0.466849	89.947090	90.839695	
0.000100	0.317776	0.463445	89.021164	90.839695	
0.000100	0.370447	0.461240	87.169313	90.839695	
0.000100	0.253993	0.460366	90.740740	90.839695	
0.000100	0.366126	0.459230	87.698413	90.839695	
0.000100	0.391951	0.462224	86.243385	90.839695	
0.000100	0.324717	0.460677	89.814814	90.839695	
0.000100	0.330655	0.460296	88.359788	90.839695	
0.000100	0.343856	0.462757	88.624338	90.839695	
0.000100	0.403502	0.461594	85.317458	90.839695	
0.000100	0.312665	0.458898	89.814815	90.839695	
0.000100	0.308371	0.454486	88.492063	90.839695	
0.000100	0.353774	0.456487	87.301587	90.839695	
0.000100	0.289395	0.452243	89.682539	90.839695	
0.000100	0.283929	0.454259	89.021163	90.839695	
0.000100	0.328691	0.453286	89.682539	90.839695	
0.000100	0.330746	0.452589	88.888889	90.839695	
0.000100	0.338696	0.452865	87.566137	90.839695	
0.000100	0.354012	0.452985	87.698412	90.839695	
0.000100	0.294637	0.446798	90.343914	90.839695	
0.000100	0.320250	0.448966	88.624337	90.839695	
0.000100	0.272888	0.447149	89.550264	90.839695	
0.000100	0.277358	0.447248	89.947090	90.839695	
0.000100	0.315277	0.450103	88.359788	90.839695	
0.000100	0.368192	0.452702	87.566138	90.839695	
0.000100	0.323616	0.454666	88.359788	90.839695	
0.000100	0.327264	0.459301	87.830687	90.839695	
0.000100	0.284971	0.452716	90.079365	90.839695	
0.000100	0.298077	0.451192	90.211640	90.839695	
0.000100	0.280525	0.448349	90.079364	90.839695	
0.000100	0.294830	0.452210	89.550264	90.839695	
0.000100	0.342903	0.448313	88.492063	90.839695	
0.000100	0.292036	0.447268	90.211640	90.839695	
0.000100	0.276090	0.447947	90.476190	90.839695	
0.000100	0.287126	0.445453	90.873016	90.839695	
0.000100	0.282210	0.444357	90.211640	90.839695	
0.000100	0.325591	0.447722	89.153439	90.839695	
0.000100	0.321073	0.447082	88.359788	90.839695	
0.000100	0.330585	0.447200	88.624338	90.839695	
0.000100	0.308713	0.443145	87.962963	90.839695	
0.000100	0.349297	0.446850	88.359788	90.839695	
0.000100	0.286778	0.444385	89.682539	90.839695	
0.000100	0.320753	0.444004	87.830687	90.839695	
0.000100	0.333108	0.441740	87.433863	90.839695	
0.000100	0.335866	0.443775	87.962963	90.839695	
0.000100	0.290065	0.441697	89.682539	90.839695	
0.000100	0.275036	0.439886	90.476190	90.839695	
0.000100	0.309666	0.438969	89.021164	90.839695	
0.000100	0.275594	0.442632	89.814815	90.839695	
0.000100	0.267329	0.442308	89.814815	90.839695	
0.000100	0.317040	0.446606	89.021164	90.839695	
0.000100	0.319917	0.447018	87.566138	90.839695	
0.000100	0.304549	0.446222	88.756614	90.839695	
0.000100	0.328221	0.443454	88.095238	90.839695	
0.000100	0.309450	0.444315	89.153439	90.839695	
0.000100	0.277404	0.445824	89.947089	90.839695	
0.000100	0.307686	0.446210	89.285714	90.839695	
0.000100	0.305754	0.444916	88.756614	90.839695	
0.000100	0.323781	0.444011	87.962963	90.839695	
0.001000	0.266960	0.430262	90.211640	91.603053	
0.001000	0.269410	0.424888	90.211640	92.366412	
0.001000	0.292847	0.426482	89.550264	92.366412	
0.001000	0.288633	0.424127	90.476190	92.366412	
0.001000	0.305610	0.424354	89.947090	92.366412	
0.001000	0.245337	0.424247	92.063491	92.366412	
0.001000	0.287827	0.425511	90.211640	92.366412	
0.001000	0.281479	0.427942	89.947090	92.366412	
0.001000	0.266237	0.426480	90.873015	92.366412	
0.001000	0.293803	0.429552	89.947090	92.366412	
0.001000	0.290540	0.433586	87.962963	91.603053	
0.001000	0.266707	0.435733	90.343915	91.603053	
0.001000	0.312044	0.442830	89.947089	91.603053	
0.001000	0.297156	0.449414	90.079365	91.603053	
0.001000	0.298150	0.453181	88.756614	91.603053	
0.001000	0.326227	0.456375	88.095238	91.603053	
0.001000	0.275553	0.454596	90.343915	91.603053	
0.001000	0.230367	0.452272	91.137565	91.603053	
0.001000	0.268923	0.450882	90.740740	91.603053	
0.001000	0.273164	0.448905	89.947090	91.603053	
0.001000	0.295083	0.449894	89.417989	91.603053	
0.001000	0.333202	0.451344	87.962962	92.366412	
0.001000	0.240436	0.453631	90.476190	91.603053	
0.001000	0.243313	0.452049	91.534391	92.366412	
0.001000	0.244631	0.449568	90.343915	92.366412	
0.001000	0.250493	0.450904	90.476191	92.366412	
0.001000	0.258828	0.453019	90.740740	92.366412	
0.001000	0.177929	0.455495	93.386242	92.366412	
0.001000	0.250577	0.453257	89.550264	92.366412	
0.001000	0.260757	0.452048	91.005290	92.366412	
0.001000	0.229355	0.447957	91.798941	92.366412	
0.001000	0.219970	0.444415	92.724867	92.366412	
0.001000	0.248077	0.443713	90.476190	92.366412	
0.001000	0.230181	0.444151	91.931216	91.603053	
0.001000	0.210038	0.439713	92.063491	92.366412	
0.001000	0.240813	0.437566	91.666666	92.366412	
0.001000	0.251065	0.445211	92.063491	92.366412	
0.001000	0.218020	0.448198	93.253967	92.366412	
0.001000	0.274173	0.452081	90.476190	91.603053	
0.001000	0.271285	0.455679	90.608465	91.603053	
0.001000	0.249741	0.458949	91.137566	91.603053	
0.001000	0.213091	0.453358	92.063491	92.366412	
0.001000	0.241252	0.450560	91.005290	92.366412	
0.001000	0.248190	0.447971	91.534390	92.366412	
0.001000	0.245341	0.449044	90.740740	92.366412	
0.001000	0.266062	0.450231	89.947089	92.366412	
0.001000	0.221061	0.452127	92.857142	92.366412	
0.001000	0.201309	0.450910	92.063491	92.366412	
0.001000	0.273573	0.450008	89.947090	92.366412	
0.001000	0.228469	0.443789	91.798941	92.366412	
0.001000	0.207431	0.440789	92.592591	92.366412	
0.001000	0.217570	0.438493	92.857142	92.366412	
0.001000	0.188589	0.431196	92.592591	92.366412	
0.001000	0.227133	0.434167	91.931216	92.366412	
0.001000	0.234665	0.435505	90.608465	92.366412	
0.001000	0.239592	0.437945	90.343914	92.366412	
0.001000	0.210952	0.441576	92.724867	92.366412	
0.001000	0.229427	0.446011	91.666666	92.366412	
0.001000	0.234608	0.446686	92.063491	92.366412	
0.001000	0.221149	0.450867	92.460317	92.366412	
0.001000	0.197633	0.450629	92.592592	92.366412	
0.001000	0.213948	0.453060	93.121692	92.366412	
0.001000	0.206326	0.460458	93.783067	92.366412	
0.001000	0.210006	0.463193	93.121692	92.366412	
0.001000	0.217712	0.462659	92.460316	92.366412	
0.001000	0.205491	0.460081	92.328041	92.366412	
0.001000	0.238974	0.454102	91.402116	92.366412	
0.001000	0.225391	0.451117	92.063492	92.366412	
0.001000	0.228999	0.458537	89.947090	92.366412	
0.001000	0.243673	0.460318	91.137566	91.603053	
0.001000	0.244712	0.463813	91.005290	90.839695	
0.001000	0.239725	0.466354	91.666666	90.839695	
0.001000	0.200498	0.468420	93.650792	91.603053	
0.001000	0.213906	0.467892	91.931216	91.603053	
0.001000	0.205903	0.460787	92.592592	92.366412	
0.001000	0.200548	0.455297	93.650793	91.603053	
0.001000	0.198100	0.452794	92.857142	91.603053	
0.001000	0.217229	0.449416	91.534391	92.366412	
0.001000	0.196700	0.447102	92.592592	92.366412	
0.001000	0.186968	0.440718	93.783067	92.366412	
0.001000	0.209993	0.439425	92.063491	92.366412	
0.001000	0.237242	0.440666	91.137565	92.366412	
0.001000	0.209084	0.442754	93.386242	92.366412	
0.001000	0.230315	0.439839	91.269841	92.366412	
0.001000	0.177532	0.437394	94.179893	92.366412	
0.001000	0.192771	0.437000	93.518518	92.366412	
0.001000	0.202807	0.438988	92.195766	92.366412	
0.001000	0.188983	0.437212	93.783068	92.366412	
0.001000	0.191984	0.434425	93.386242	92.366412	
0.001000	0.215443	0.436016	92.460316	93.129771	
0.001000	0.221996	0.436971	91.534391	93.129771	
